,Tweet_ID,category,hate_users,creation_date
10183,849894801688465408,+,@Giqundy,2017-04-06 08:01:25
10184,850072778598494208,+,@DCIU,2017-04-06 19:48:38
10185,847952704701952000,+,@Lucyrsmith,2017-03-31 23:24:13
10186,847475896260755461,+,@jesssssiiiiica,2017-03-30 15:49:33
10187,847991770457788416,+,@OfPlayfulness,2017-04-01 01:59:27
10188,847975089727516672,+,@VotandoN0sViado,2017-04-01 00:53:10
10189,848343425099354113,+,@BrownieHardBody,2017-04-02 01:16:48
10190,849840636454776833,+,@olivia_lampkin,2017-04-06 04:26:11
10191,850590364104830977,+,@iChildUK,2017-04-08 06:05:20
10192,847818432456388608,+,@ira_culver,2017-03-31 14:30:40
10193,850300965525872641,+,@packhorsebirtle,2017-04-07 10:55:22
10194,848386240546078721,+,@ThickwetNwild,2017-04-02 04:06:56
10195,848338853329072128,+,@FleaMarketFlair,2017-04-02 00:58:38
10196,849009711290691584,+,@FreeNews_en_tk,2017-04-03 21:24:23
10197,850260020721704961,+,@BlueberryShel,2017-04-07 08:12:40
10198,848736020363231232,+,@ryanzubiaa,2017-04-03 03:16:50
10199,847615080007049218,+,@klph69,2017-03-31 01:02:37
10200,850727475906740225,+,@m1amay,2017-04-08 15:10:10
10201,850367201957871617,+,@crpudUtility,2017-04-07 15:18:34
10202,850749797963321344,+,@BrownMona_Li5a,2017-04-08 16:38:52
10203,847417079515041792,+,@erp_scholars,2017-03-30 11:55:50
10204,849654019274543104,+,@RhymeWyze,2017-04-05 16:04:38
10205,849026127784013824,+,@AudBr,2017-04-03 22:29:37
10206,847969385453154304,+,@Bargainstown,2017-04-01 00:30:30
10207,848326408816533508,+,@TimesOfPak_Com,2017-04-02 00:09:11
10208,850070329103962112,+,@biglexx47,2017-04-06 19:38:54
10209,850789467715665920,+,@GoSolarTexasNow,2017-04-08 19:16:30
10210,850006756059230209,+,@bankzy27,2017-04-06 15:26:17
10211,848938332621074433,+,@LifeStyleDezine,2017-04-03 16:40:45
10212,850214416024969216,+,@ismahar_ismail,2017-04-07 05:11:27
10213,848161346181099522,+,@Ghoopmeister,2017-04-01 13:13:17
10214,849245594732421121,+,@ARITHMOS_LS,2017-04-04 13:01:42
10215,850105963914944513,+,@_MORGasmic,2017-04-06 22:00:30
10216,849762886624923648,+,@ArdooHoists,2017-04-05 23:17:14
10217,849347080103624709,+,@TAMUDSA,2017-04-04 19:44:58
10218,849561430017933313,+,@grumblefeats,2017-04-05 09:56:43
10219,850572836091686913,+,@MrRobertdark,2017-04-08 04:55:41
10220,848333954352590848,+,@ranch_it_up_bro,2017-04-02 00:39:10
10221,847454530463711233,+,@shabbyshopgirls,2017-03-30 14:24:39
10222,849236144973860866,+,@MrKenShabby,2017-04-04 12:24:09
10223,847842952374308866,+,@_SE96,2017-03-31 16:08:06
10224,848876957362212865,+,@vaesia,2017-04-03 12:36:52
10225,849977307863425024,+,@CurtainPillow,2017-04-06 13:29:16
10226,850485758171467777,+,@AtTheMapleTable,2017-04-07 23:09:40
10227,847519579907805184,+,@cphtsurrey,2017-03-30 18:43:08
10228,848480113289293824,+,@DjADISSON,2017-04-02 10:19:57
10229,847942990706376709,+,@universeofholly,2017-03-31 22:45:37
10230,848140466927181824,+,@Sherida7William,2017-04-01 11:50:19
10231,849309100706062336,+,@lynaaalove,2017-04-04 17:14:03
10232,848253591508987907,+,@ivysmall11,2017-04-01 19:19:50
10233,850038993475567616,+,@scruffbeast,2017-04-06 17:34:23
10234,848973447321587715,+,@EdB61REFL,2017-04-03 19:00:17
10235,849109388887502854,+,@JB_Ricks,2017-04-04 04:00:28
10236,849460687046938624,+,@Christine_Cache,2017-04-05 03:16:24
10237,850519971083964417,+,@blusheddarling,2017-04-08 01:25:37
10238,850130001500413952,+,@thesajidakhan,2017-04-06 23:36:01
10239,847569756366307328,+,@cryvana,2017-03-30 22:02:31
10240,850555031258574848,+,@cokimon,2017-04-08 03:44:56
10241,849251152180912129,+,@rifkafox,2017-04-04 13:23:47
10242,848950999414956032,+,@ROCK308,2017-04-03 17:31:05
10243,850441122371350528,+,@UKHarleySales,2017-04-07 20:12:18
10244,849751645890138112,+,@TKCTL,2017-04-05 22:32:34
10245,850633208916045824,+,@loonaserena,2017-04-08 08:55:35
10246,850020643403952128,+,@medisafeapp,2017-04-06 16:21:28
10247,850807561926262784,+,@justkiko,2017-04-08 20:28:24
10248,849476986087100416,+,@LiaBoBia,2017-04-05 04:21:10
10249,847588240668467200,+,@stuckinspincycl,2017-03-30 23:15:58
10250,849836580554625024,+,@andreina_coghi,2017-04-06 04:10:04
10251,849757207549812736,+,@shuuencrackbot,2017-04-05 22:54:40
10252,848609050384269312,+,@mah62036115,2017-04-02 18:52:18
10253,850165934065164289,+,@mary_yarey,2017-04-07 01:58:48
10254,847476751873605634,+,@LAMP_STAND7,2017-03-30 15:52:57
10255,849406639233003520,+,@soinnocentkids,2017-04-04 23:41:38
10256,848231676274671616,+,@Mishe476,2017-04-01 17:52:45
10257,847429880526405632,+,@obiwanZa,2017-03-30 12:46:42
10258,847419394766458881,+,@WatermansArts,2017-03-30 12:05:02
10259,848409716090740736,+,@sycophantastic,2017-04-02 05:40:13
10260,849308958082953219,+,@RedWolfMomma,2017-04-04 17:13:29
10261,848841024772464640,+,@GregoryRasputin,2017-04-03 10:14:05
10262,847889714648633344,+,@trueheroperson,2017-03-31 19:13:55
10263,850279771707551744,+,@wei_xiao20,2017-04-07 09:31:09
10264,849657303406190593,+,@wf_quesnel,2017-04-05 16:17:41
10265,847827093689819136,+,@Veronica_BizFit,2017-03-31 15:05:05
10266,849290561869709312,+,@cortnee_jensen,2017-04-04 16:00:23
10267,850459657013411840,+,@Almaz_Khaltamze,2017-04-07 21:25:57
10268,848714130269904896,+,@Michael50433826,2017-04-03 01:49:51
10269,850339758614204416,+,@SaltWaterRanch,2017-04-07 13:29:31
10270,847493638162489345,+,@stormiday,2017-03-30 17:00:03
10271,848563156326678528,+,@ElContador2000,2017-04-02 15:49:56
10272,848074985470087168,+,@Keepfitters,2017-04-01 07:30:07
10273,848006219864387585,+,@msdawnanne,2017-04-01 02:56:52
10274,849450822048124928,+,@WrestlingInc,2017-04-05 02:37:12
10275,849792808785334272,+,@sakurasumire1,2017-04-06 01:16:08
10276,848840806643486721,+,@BigPushLLC,2017-04-03 10:13:13
10277,848979298388201472,+,@MikaKun19,2017-04-03 19:23:32
10278,847391615878479873,+,@steven9818,2017-03-30 10:14:39
10279,849896219375681537,+,@Nellyindacrib,2017-04-06 08:07:03
10280,849653360781295616,+,@BeerBetFun,2017-04-05 16:02:01
10281,849352184563195905,+,@sjcrossland26,2017-04-04 20:05:15
10282,847548604508229633,+,@sloprobson,2017-03-30 20:38:28
10283,847639381821210626,+,@ruth_mott,2017-03-31 02:39:11
10284,848070195570724864,+,@BenVClark,2017-04-01 07:11:05
10285,850207638058967043,+,@lynnfranklin48,2017-04-07 04:44:31
10286,847580439279566850,+,@ShesASlayQueen,2017-03-30 22:44:58
10287,850360897927348225,+,@Mackaylah_O,2017-04-07 14:53:31
10288,849766506300944386,+,@LordeCali,2017-04-05 23:31:37
10289,848713664718831616,+,@kid_three3,2017-04-03 01:48:00
10290,848790940559036417,+,@spiralshan,2017-04-03 06:55:04
10291,850433643927543812,+,@TheAmericanRev,2017-04-07 19:42:35
10292,849704191538933760,+,@Office,2017-04-05 19:24:00
10293,848566729835823104,+,@VoicesRTogether,2017-04-02 16:04:08
10294,849350267799838721,+,@UVicReligioNews,2017-04-04 19:57:38
10295,848233328843018240,+,@aangelinnaaaaa,2017-04-01 17:59:19
10296,849314066736840704,+,@bbello2015,2017-04-04 17:33:47
10297,849663125116915712,+,@Agustinlcruz,2017-04-05 16:40:49
10298,847901110589378561,+,@rhollister57,2017-03-31 19:59:12
10299,847617990866616325,+,@AintYourBitch_,2017-03-31 01:14:11
10300,850780282189959169,+,@peapeam,2017-04-08 18:40:00
10301,850044672558936064,+,@FateEditss,2017-04-06 17:56:57
10302,849536222246645760,+,@ashishsri2018,2017-04-05 08:16:33
10303,849872215361429504,+,@NewBabyItems,2017-04-06 06:31:40
10304,849098181715652610,+,@angravenger,2017-04-04 03:15:56
10305,850476551674232836,+,@cosmicpoet,2017-04-07 22:33:05
10306,849663397734096898,+,@Luvia_marquez,2017-04-05 16:41:54
10307,847572050659160069,+,@serenjty,2017-03-30 22:11:38
10308,849250715990196228,+,@ircnshield,2017-04-04 13:22:03
10309,848006563768012801,+,@SyafiqSenrose,2017-04-01 02:58:14
10310,848670362715832320,+,@jj_talking,2017-04-02 22:55:56
10311,849977723074355202,+,@cheprish,2017-04-06 13:30:55
10312,849712294934315008,+,@livingmystyle,2017-04-05 19:56:12
10313,849739503396945929,+,@Peel58,2017-04-05 21:44:19
10314,847993905362554880,+,@jaylevin_art,2017-04-01 02:07:56
10315,849344735504474112,+,@turfnet,2017-04-04 19:35:39
10316,848693716621684736,+,@ultrafoxcom,2017-04-03 00:28:44
10317,848786553342185472,+,@winnergear,2017-04-03 06:37:38
10318,849992004700385280,+,@dzIQ990,2017-04-06 14:27:40
10319,848111798871969793,+,@queenboxi,2017-04-01 09:56:24
10320,847857494017925120,+,@BlossomJasmin,2017-03-31 17:05:53
10321,849711384795521024,+,@princessnaaya,2017-04-05 19:52:35
10322,848264236648235008,+,@spewcataclism,2017-04-01 20:02:08
10323,848506898097811457,+,@avantgarcia,2017-04-02 12:06:23
10324,847520028723478528,+,@BudgetHawks,2017-03-30 18:44:55
10325,849049204819464193,+,@yeoIniceskrt,2017-04-04 00:01:19
10326,850080244438519808,+,@kayla_nauta6,2017-04-06 20:18:18
10327,849422644688683009,+,@flylerx,2017-04-05 00:45:14
10328,849364276749901824,+,@charliedoc59,2017-04-04 20:53:18
10329,849427644299059201,+,@pyteaparty,2017-04-05 01:05:06
10330,848112675485777920,+,@Loneranger1166,2017-04-01 09:59:53
10331,847991623678087172,+,@rtoberl,2017-04-01 01:58:52
10332,849761007589367808,+,@EvaChaneI,2017-04-05 23:09:46
10333,848815728887201792,+,@stephleroux,2017-04-03 08:33:34
10334,848714151262375936,+,@JPLovecraft,2017-04-03 01:49:56
10335,848131147200462848,+,@SympIex,2017-04-01 11:13:17
10336,850117301147914240,+,@no1musclecar,2017-04-06 22:45:33
10337,847904214391062529,+,@Conguring,2017-03-31 20:11:32
10338,848923644164276224,+,@Jacob_Mckendree,2017-04-03 15:42:23
10339,847902171731562496,+,@Slough_Rink,2017-03-31 20:03:25
10340,848105331259473920,+,@dbiweb,2017-04-01 09:30:42
10341,849649644623843328,+,@Phibster,2017-04-05 15:47:15
10342,850030797809692672,+,@LYT3AR,2017-04-06 17:01:49
10343,848295249344679937,+,@macrowe,2017-04-01 22:05:22
10344,849773728900579328,+,@JamesGoodin3,2017-04-06 00:00:19
10345,848289805129707520,+,@FeltwellGunter,2017-04-01 21:43:44
10346,847759481505071104,+,@Jodygreen_5,2017-03-31 10:36:25
10347,848865368491921408,+,@hidayaahxo,2017-04-03 11:50:49
10348,847935319349448704,+,@TinaOsterhouse,2017-03-31 22:15:08
10349,847936997062832130,+,@GoodBooksG,2017-03-31 22:21:48
10350,847633945990582274,+,@dt_next,2017-03-31 02:17:35
10351,849454773078294532,+,@mjb5289,2017-04-05 02:52:54
10352,848635503872278528,+,@beejee77,2017-04-02 20:37:25
10353,848907877779730434,+,@BrandUpStudio,2017-04-03 14:39:44
10354,847972082386296832,+,@GopalRajN,2017-04-01 00:41:13
10355,850044668356182016,+,@babuali7,2017-04-06 17:56:56
10356,849022969447723008,+,@suggestabot,2017-04-03 22:17:04
10357,847505004713852929,+,@peace4aal,2017-03-30 17:45:13
10358,849612952848216064,+,@ARVRNews,2017-04-05 13:21:27
10359,850354870708252673,+,@GordonDeal,2017-04-07 14:29:34
10360,850211077384052737,+,@okayfineTrav,2017-04-07 04:58:11
10361,850074733118984196,+,@BrettMarstonUVA,2017-04-06 19:56:24
10362,847646717675683840,+,@PopUpsbyMarcia,2017-03-31 03:08:20
10363,849367359571800069,+,@jm_miller,2017-04-04 21:05:33
10364,850537012566339585,+,@bridgetkromhout,2017-04-08 02:33:20
10365,848137979692503040,+,@WahdanZ_,2017-04-01 11:40:26
10366,849988020103258112,+,@alliemullin,2017-04-06 14:11:50
10367,849796046800781317,+,@FantasticCamerS,2017-04-06 01:29:00
10368,849838564477210625,+,@lakshyanepali,2017-04-06 04:17:57
10369,849787595273916416,+,@aldiproperty,2017-04-06 00:55:25
10370,847520112601169920,+,@WomensPowerCen,2017-03-30 18:45:15
10371,847931666077069313,+,@rosesaagar,2017-03-31 22:00:37
10372,848852475222253568,+,@esterkaur13,2017-04-03 10:59:35
10373,848394314619133952,+,@ken_doll00,2017-04-02 04:39:01
10374,849349227578785793,+,@Just_V_Is_Fine,2017-04-04 19:53:30
10375,847755706644127744,+,@dexkool90,2017-03-31 10:21:25
10376,849568228997255169,+,@CustomPanties,2017-04-05 10:23:44
10377,848546651740545024,+,@nazmy_jr,2017-04-02 14:44:21
10378,848250630321840128,+,@escapadebeats,2017-04-01 19:08:04
10379,850109407451074561,+,@Chachi_Chaudhry,2017-04-06 22:14:11
10380,849254025304432640,+,@StarNox70,2017-04-04 13:35:12
10381,849627007948279808,+,@valxntinaflorxs,2017-04-05 14:17:18
10382,848902672640094209,+,@LinaLeannZ,2017-04-03 14:19:03
10383,850398759880183810,+,@SuperSportNews,2017-04-07 17:23:58
10384,849173473683320832,+,@LEDtvn,2017-04-04 08:15:07
10385,847873520461807622,+,@trend_auditor,2017-03-31 18:09:34
10386,848713090090893316,+,@BUSSCRO,2017-04-03 01:45:43
10387,849350712375074816,+,@diorgrayson,2017-04-04 19:59:24
10388,848740957033975816,+,@ABSCBNNews,2017-04-03 03:36:27
10389,848738775991767041,+,@GoldenStarAlex,2017-04-03 03:27:47
10390,848197148739067904,+,@48hrs_1st,2017-04-01 15:35:33
10391,850701630572023809,+,@Odie1941,2017-04-08 13:27:28
10392,848314580862353408,+,@bravo_ca1,2017-04-01 23:22:11
10393,847503700289617920,+,@SandsVenue,2017-03-30 17:40:02
10394,850384696387280899,+,@TheDailyDoody,2017-04-07 16:28:05
10395,849447294617489408,+,@villacarpediem,2017-04-05 02:23:11
10396,849060709828841472,+,@osorio_papun,2017-04-04 00:47:02
10397,848673562965790720,+,@Rus_Eng_News,2017-04-02 23:08:39
10398,850408692012986368,+,@RainbowsBrite,2017-04-07 18:03:26
10399,849100048185143296,+,@NWSMissoula,2017-04-04 03:23:21
10400,848017842259857408,+,@heightcelebinfo,2017-04-01 03:43:03
10401,848669117020348416,+,@CheapPopShop,2017-04-02 22:50:59
10402,848920775256158208,+,@Steff_Entralgo,2017-04-03 15:30:59
10403,848924608837427200,+,@HIReadingSouth,2017-04-03 15:46:13
10404,848225254791143425,+,@BiMorgenstern,2017-04-01 17:27:14
10405,849696910235639810,+,@SadoThaGreat,2017-04-05 18:55:04
10406,850310239123623938,+,@StunnningDeals,2017-04-07 11:32:13
10407,849605533116116992,+,@TheArtw0rks,2017-04-05 12:51:58
10408,847539129587990530,+,@Akron_NSO,2017-03-30 20:00:49
10409,849959167473328128,+,@DailyBRUM,2017-04-06 12:17:11
10410,848844975769092096,+,@CaraRichardson_,2017-04-03 10:29:47
10411,848393572193779712,+,@amazonpromos1,2017-04-02 04:36:04
10412,850259651618783232,+,@billyd4468,2017-04-07 08:11:12
10413,848753074386735104,+,@yoopersmith,2017-04-03 04:24:36
10414,849403866802266112,+,@jacobsartorius,2017-04-04 23:30:37
10415,849241379460890629,+,@abbyyxrose,2017-04-04 12:44:57
10416,848893772301815809,+,@yusuf_babajide,2017-04-03 13:43:41
10417,849733274838736897,+,@2013HerIndoors,2017-04-05 21:19:34
10418,850674015299665921,+,@Smarter_Sundays,2017-04-08 11:37:44
10419,850788347840737280,+,@toufikbouma19,2017-04-08 19:12:03
10420,850495107266744320,+,@LeJeunefrere,2017-04-07 23:46:49
10421,848494256461402113,+,@haymon1960,2017-04-02 11:16:09
10422,850427587365003264,+,@rpx53,2017-04-07 19:18:31
10423,848918762002800642,+,@valerioale88,2017-04-03 15:22:59
10424,848521867589689345,+,@smille5884,2017-04-02 13:05:52
10425,848371266889420800,+,@Organista24,2017-04-02 03:07:26
10426,848679921555820545,+,@ethanlipnicky,2017-04-02 23:33:55
10427,847670121866772480,+,@MaddiesSoph,2017-03-31 04:41:20
10428,848447284450697216,+,@khairulkda6079,2017-04-02 08:09:30
10429,849394433791537154,+,@AllenNolan6,2017-04-04 22:53:08
10430,849560209462788098,+,@BeachCity55,2017-04-05 09:51:52
10431,849592241387708416,+,@charlottedhart,2017-04-05 11:59:09
10432,849493213874409472,+,@PG_Claudia,2017-04-05 05:25:39
10433,847465792178339844,+,@liberal55,2017-03-30 15:09:24
10434,848937959298609152,+,@_WCNS,2017-04-03 16:39:16
10435,850396138448408577,+,@redhorna,2017-04-07 17:13:33
10436,850393579944112128,+,@jon_rauch,2017-04-07 17:03:23
10437,850704109443403776,+,@aregularmess,2017-04-08 13:37:19
10438,847780746630754307,+,@giuseppenik,2017-03-31 12:00:55
10439,849727704815611905,+,@WWAshfordKent,2017-04-05 20:57:26
10440,847601972844810240,+,@TerrificElectr,2017-03-31 00:10:32
10441,850045528213729280,+,@suzanneG12,2017-04-06 18:00:21
10442,850619237697818624,+,@brontocunt,2017-04-08 08:00:04
10443,847917837482110977,+,@MattK1616,2017-03-31 21:05:40
10444,847709992945721345,+,@CHANCEMANIA,2017-03-31 07:19:46
10445,849238313403854850,+,@voguead4m,2017-04-04 12:32:46
10446,848556890002948100,+,@BusyBeingJenn,2017-04-02 15:25:02
10447,849052321187336192,+,@goshenlacrosse,2017-04-04 00:13:42
10448,850346171696640004,+,@gorveatte,2017-04-07 13:55:00
10449,847946081916919808,+,@litleaahh,2017-03-31 22:57:54
10450,848500854118375424,+,@bookmeme,2017-04-02 11:42:22
10451,849933347325452289,+,@Slamuz30,2017-04-06 10:34:35
10452,847634168313856000,+,@ashleyjones042,2017-03-31 02:18:28
10453,849258601273188352,+,@CashTrillSus,2017-04-04 13:53:23
10454,849290582828691457,+,@SosoMunaChi,2017-04-04 16:00:28
10455,849404789528121344,+,@JustADumbCat,2017-04-04 23:34:17
10456,850042978081091584,+,@Jasonweewee,2017-04-06 17:50:13
10457,848318313822392320,+,@bankr0llkc,2017-04-01 23:37:01
10458,847395088791609344,+,@BeautifullLlama,2017-03-30 10:28:27
10459,849798219446050817,+,@pikichuu,2017-04-06 01:37:38
10460,850598362638405632,+,@VamceK,2017-04-08 06:37:07
10461,848245559429345280,+,@Oakelfish,2017-04-01 18:47:55
10462,849400033220988928,+,@VirtuismThief,2017-04-04 23:15:23
10463,849464445139124227,+,@auchic123,2017-04-05 03:31:20
10464,849310975530500096,+,@Jenrstokes,2017-04-04 17:21:30
10465,848241696458633217,+,@AUPCGirlie,2017-04-01 18:32:34
10466,848490640967184388,+,@Roberts56Gavin,2017-04-02 11:01:47
10467,849093454756028418,+,@invent_therapy,2017-04-04 02:57:09
10468,849042753979809792,+,@PopUpProduceCLT,2017-04-03 23:35:41
10469,847988784130015232,+,@No2Progressives,2017-04-01 01:47:35
10470,847847528355827712,+,@DanielHanzelka,2017-03-31 16:26:17
10471,850149278508961793,+,@_kingnio,2017-04-07 00:52:37
10472,849818977043927040,+,@EastEdgeApts,2017-04-06 03:00:07
10473,847842608416038912,+,@indika__sam,2017-03-31 16:06:44
10474,849617985996300290,+,@itsonlyshell,2017-04-05 13:41:27
10475,850524375103275009,+,@robinlynnemabin,2017-04-08 01:43:07
10476,847753408190660608,+,@anticancerclub,2017-03-31 10:12:17
10477,847523677767917569,+,@jway101,2017-03-30 18:59:25
10478,848849493051162625,+,@GingerrKlein,2017-04-03 10:47:44
10479,847815869728256000,+,@PokitDok,2017-03-31 14:20:29
10480,848721487079120896,+,@CGachko,2017-04-03 02:19:05
10481,849057136252522498,+,@ComradSquidward,2017-04-04 00:32:50
10482,850027366864740352,+,@russterry,2017-04-06 16:48:11
10483,849366482958024705,+,@chadio2778,2017-04-04 21:02:04
10484,849118888998711296,+,@PrincessssTaiaa,2017-04-04 04:38:13
10485,848331173566828545,+,@UnSub_Matt,2017-04-02 00:28:07
10486,850302290925805568,+,@JapanNewbie,2017-04-07 11:00:38
10487,849674898515668994,+,@mon2miller,2017-04-05 17:27:36
10488,848319739873161217,+,@amylsauder,2017-04-01 23:42:41
10489,848659268802932736,+,@duasangeI,2017-04-02 22:11:51
10490,849596821555085312,+,@DurbMorrison,2017-04-05 12:17:21
10491,847712043952070656,+,@vijaymaroo,2017-03-31 07:27:55
10492,848159156741734400,+,@YogaFreshBelAir,2017-04-01 13:04:35
10493,850231969203970048,+,@PeloBlancoPhoto,2017-04-07 06:21:12
10494,849119564269006848,+,@Spencz1997,2017-04-04 04:40:54
10495,847923919201996800,+,@ajayydv0,2017-03-31 21:29:50
10496,847676870510366720,+,@ginalimp,2017-03-31 05:08:09
10497,848647189186445312,+,@RodgerCuzner,2017-04-02 21:23:51
10498,849808910739439617,+,@SuchaaD0ll,2017-04-06 02:20:07
10499,849102191491141632,+,@sarrahcs,2017-04-04 03:31:52
10500,850660702582968322,+,@supermathskid,2017-04-08 10:44:50
10501,848754794055565312,+,@LilahFigiel,2017-04-03 04:31:26
10502,848764482914594816,+,@addygunners,2017-04-03 05:09:56
10503,849730678564454404,+,@CitizenAlMCY,2017-04-05 21:09:15
10504,848887191451336704,+,@ValaAfshar,2017-04-03 13:17:32
10505,850650602698919936,+,@Amreggae1,2017-04-08 10:04:42
10506,849111003694481410,+,@officialceo50,2017-04-04 04:06:53
10507,849336321743171585,+,@xRihvr,2017-04-04 19:02:13
10508,847827655755956224,+,@AlbertoBoldetti,2017-03-31 15:07:19
10509,848108439221960708,+,@wokesy13,2017-04-01 09:43:03
10510,850164474464096256,+,@Kryan1026,2017-04-07 01:53:00
10511,849291199412391936,+,@sunbasilgarden,2017-04-04 16:02:55
10512,848412366874132480,+,@SachaLoraine,2017-04-02 05:50:45
10513,850089824262291456,+,@joshporton,2017-04-06 20:56:22
10514,850538518321483776,+,@harshkher1402,2017-04-08 02:39:19
10515,848668638844530689,+,@TheCheeseAbides,2017-04-02 22:49:05
10516,849257271674667008,+,@greenesophie942,2017-04-04 13:48:06
10517,850045440124895232,+,@HemetWeather,2017-04-06 18:00:00
10518,848793943672328192,+,@beatsobeatles,2017-04-03 07:07:00
10519,848085047592833025,+,@PaddyBullyGamer,2017-04-01 08:10:06
10520,847656054196363266,+,@420Headline,2017-03-31 03:45:26
10521,849580497319669760,+,@Khanh59833467,2017-04-05 11:12:29
10522,850586668893700096,+,@BayoNuggets,2017-04-08 05:50:39
10523,849767944980770816,+,@dogaldtrump,2017-04-05 23:37:20
10524,848565723211472896,+,@Grayam32bn,2017-04-02 16:00:08
10525,850037278005051393,+,@JibTheCrane,2017-04-06 17:27:34
10526,850037517072183297,+,@Lisandre_Moreau,2017-04-06 17:28:31
10527,849721476257378305,+,@WithABlast,2017-04-05 20:32:41
10528,850670768912388096,+,@LockdownArtist,2017-04-08 11:24:50
10529,850681103665041408,+,@913_hinton,2017-04-08 12:05:54
