,Tweet_ID,category,hate_users,creation_date
9671,563878636495704064,none,@randileeharper,2015-02-07 01:55:17
9672,563878944886108161,none,@randileeharper,2015-02-07 01:56:31
9673,563879115711713281,none,@randileeharper,2015-02-07 01:57:12
9674,563879137656307712,none,@randileeharper,2015-02-07 01:57:17
9675,563879253767233538,none,@randileeharper,2015-02-07 01:57:45
9676,563879402648252416,none,@randileeharper,2015-02-07 01:58:20
9677,563879541811064832,none,@randileeharper,2015-02-07 01:58:53
9678,563879836737740800,none,@randileeharper,2015-02-07 02:00:04
9679,563880090732216320,none,@randileeharper,2015-02-07 02:01:04
9680,563880249083957250,none,@randileeharper,2015-02-07 02:01:42
9681,563880376309805056,none,@randileeharper,2015-02-07 02:02:12
9682,563880472967540736,none,@randileeharper,2015-02-07 02:02:35
9683,563880713565372416,none,@randileeharper,2015-02-07 02:03:33
9684,563880996592836608,none,@randileeharper,2015-02-07 02:04:40
9685,563881088221581312,none,@randileeharper,2015-02-07 02:05:02
9686,563881286855438338,none,-,-
9687,563881381885800450,none,@randileeharper,2015-02-07 02:06:12
9688,563881519932907520,none,@randileeharper,2015-02-07 02:06:45
9689,563881580209246209,none,@randileeharper,2015-02-07 02:06:59
9690,563890176166862850,none,@randileeharper,2015-02-07 02:41:09
9691,563890357486624769,none,@randileeharper,2015-02-07 02:41:52
9692,563891135542607873,none,@randileeharper,2015-02-07 02:44:57
9693,563891646601777152,none,@randileeharper,2015-02-07 02:46:59
9694,563891796938211328,none,@randileeharper,2015-02-07 02:47:35
9695,563892189868986370,none,@randileeharper,2015-02-07 02:49:09
9696,563892236828438528,none,@randileeharper,2015-02-07 02:49:20
9697,563892841483493376,none,@randileeharper,2015-02-07 02:51:44
9698,563893003253600256,none,@randileeharper,2015-02-07 02:52:23
9699,563893645091553281,none,@randileeharper,2015-02-07 02:54:56
9700,563893921701306369,none,@randileeharper,2015-02-07 02:56:02
9701,563894074705321984,none,@randileeharper,2015-02-07 02:56:38
9702,563894510212505601,none,@randileeharper,2015-02-07 02:58:22
9703,563894738718183425,none,@randileeharper,2015-02-07 02:59:17
9704,563894835841470464,none,@randileeharper,2015-02-07 02:59:40
9705,563894853243637760,none,@randileeharper,2015-02-07 02:59:44
9706,563894924467134464,none,@randileeharper,2015-02-07 03:00:01
9707,563895092247687168,none,@randileeharper,2015-02-07 03:00:41
9708,563895126926168064,none,@randileeharper,2015-02-07 03:00:49
9709,563895156793827328,none,@randileeharper,2015-02-07 03:00:56
9710,563895294941609985,none,@randileeharper,2015-02-07 03:01:29
9711,563895429054468097,none,@randileeharper,2015-02-07 03:02:01
9712,563896013744644096,none,@randileeharper,2015-02-07 03:04:21
9713,563896118614839297,none,@randileeharper,2015-02-07 03:04:46
9714,563899830980726784,none,@randileeharper,2015-02-07 03:19:31
9715,563899998673174530,none,@randileeharper,2015-02-07 03:20:11
9716,563908401327915009,none,@randileeharper,2015-02-07 03:53:34
9717,563908597935902720,none,-,-
9718,563908769763958784,none,@randileeharper,2015-02-07 03:55:02
9719,563908855713648640,none,@randileeharper,2015-02-07 03:55:22
9720,563908944859373568,none,@randileeharper,2015-02-07 03:55:44
9721,563909262208802818,none,@randileeharper,2015-02-07 03:56:59
9722,563911997587083264,none,@randileeharper,2015-02-07 04:07:51
9723,563912119154774017,none,@randileeharper,2015-02-07 04:08:20
9724,563912149974515713,none,@randileeharper,2015-02-07 04:08:28
9725,563932567951273984,none,@randileeharper,2015-02-07 05:29:36
9726,563982208235339776,none,@randileeharper,2015-02-07 08:46:51
9727,563982575828340736,none,-,-
9728,564034328573652993,none,@randileeharper,2015-02-07 12:13:57
9729,564226695285063680,none,@randileeharper,2015-02-08 00:58:21
9730,564226802952851456,none,@randileeharper,2015-02-08 00:58:47
9731,564226968678182912,none,@randileeharper,2015-02-08 00:59:26
9732,564227088530411520,none,@randileeharper,2015-02-08 00:59:55
9733,564227218730000386,none,@randileeharper,2015-02-08 01:00:26
9734,564227486943174656,none,@randileeharper,2015-02-08 01:01:30
9735,564227582711701504,none,@randileeharper,2015-02-08 01:01:53
9736,564227616735887360,none,@randileeharper,2015-02-08 01:02:01
9737,564227732750356481,none,@randileeharper,2015-02-08 01:02:28
9738,564227879408398337,none,@randileeharper,2015-02-08 01:03:03
9739,564238507485310977,none,@randileeharper,2015-02-08 01:45:17
9740,564238732044148736,none,@randileeharper,2015-02-08 01:46:11
9741,564269965260234752,none,@randileeharper,2015-02-08 03:50:18
9742,564270222761152512,none,@randileeharper,2015-02-08 03:51:19
9743,564270730074808320,none,@randileeharper,2015-02-08 03:53:20
9744,564286541371936768,none,@randileeharper,2015-02-08 04:56:10
9745,564286601203687424,none,@randileeharper,2015-02-08 04:56:24
9746,564287274599194624,none,@randileeharper,2015-02-08 04:59:04
9747,564289612885946369,none,@randileeharper,2015-02-08 05:08:22
9748,564289684214263808,none,@randileeharper,2015-02-08 05:08:39
9749,564317491350863872,none,@randileeharper,2015-02-08 06:59:09
9750,564317718057218048,none,@randileeharper,2015-02-08 07:00:03
9751,564317814693978114,none,@randileeharper,2015-02-08 07:00:26
9752,564317908243726336,none,@randileeharper,2015-02-08 07:00:48
9753,564318181217406976,none,@randileeharper,2015-02-08 07:01:53
9754,564318657363206144,none,@randileeharper,2015-02-08 07:03:47
9755,564320921167478784,none,@randileeharper,2015-02-08 07:12:46
9756,564320982060392448,none,@randileeharper,2015-02-08 07:13:01
9757,564322083459432448,none,@randileeharper,2015-02-08 07:17:23
9758,564322237549780993,none,@randileeharper,2015-02-08 07:18:00
9759,564568918321147905,none,@randileeharper,2015-02-08 23:38:13
9760,564569063415087106,none,@randileeharper,2015-02-08 23:38:48
9761,564569724906790912,none,@randileeharper,2015-02-08 23:41:26
9762,564569952116801536,none,@randileeharper,2015-02-08 23:42:20
9763,564570357303365633,none,@randileeharper,2015-02-08 23:43:57
9764,564570562513887233,none,@randileeharper,2015-02-08 23:44:45
9765,564571118313684993,none,@randileeharper,2015-02-08 23:46:58
9766,564571893509156864,none,@randileeharper,2015-02-08 23:50:03
9767,564572120714600449,none,@randileeharper,2015-02-08 23:50:57
9768,564572140620754945,none,-,-
9769,564572326856253442,none,@randileeharper,2015-02-08 23:51:46
9770,564572361794797568,none,@randileeharper,2015-02-08 23:51:54
9771,564572461900234754,none,@randileeharper,2015-02-08 23:52:18
9772,564572835570786304,none,@randileeharper,2015-02-08 23:53:47
9773,564572890029625345,none,@randileeharper,2015-02-08 23:54:00
9774,564573353277919232,none,@randileeharper,2015-02-08 23:55:51
