,Tweet_ID,category,hate_users,creation_date
72,552332311858262016,racism,-,-
73,552336365854412801,racism,-,-
74,552346465520349184,racism,-,-
75,552348770751770624,racism,-,-
76,552351551688564736,racism,-,-
77,552352216376692736,racism,-,-
78,552352897149976576,racism,-,-
79,552487055553757187,racism,-,-
80,552524577163988992,racism,-,-
81,552525214996004866,racism,-,-
82,552526460876242946,racism,-,-
83,552526654699237379,racism,-,-
84,552527064159768576,racism,-,-
85,552527629195427840,racism,-,-
86,552528092691181572,racism,-,-
87,552530221073969156,racism,-,-
88,552530506756423680,racism,-,-
89,552530948496318468,racism,-,-
90,552531880466456576,racism,-,-
91,552532181038686208,racism,-,-
92,552532522782171136,racism,-,-
93,552532883630723072,racism,-,-
94,552533207426797568,racism,-,-
95,552533544564953094,racism,-,-
96,552533736789913600,racism,-,-
97,552534024334614528,racism,-,-
98,552534253976969216,racism,-,-
99,552535646196494338,racism,-,-
100,552535998723547137,racism,-,-
101,552553410218557440,racism,-,-
102,552554260957634560,racism,-,-
103,552554758809321473,racism,-,-
104,552555113366446080,racism,-,-
105,552557234681430016,racism,-,-
106,552557686592516096,racism,-,-
107,552558144845406208,racism,-,-
108,552558562564534273,racism,-,-
109,552558873458913280,racism,-,-
110,552559358643417088,racism,-,-
111,552559570917134336,racism,-,-
112,552567397941796864,racism,-,-
113,552567745301454848,racism,-,-
114,552567939669716993,racism,-,-
115,552568185355239426,racism,-,-
116,552568707244118017,racism,-,-
117,552568932436295682,racism,-,-
118,552569179791187968,racism,-,-
119,552569711079485441,racism,-,-
120,552578641826029568,racism,-,-
121,552579242706235392,racism,-,-
122,552599309535834112,racism,-,-
123,552602629730078721,racism,-,-
124,552602854469275648,racism,-,-
125,552603067472814080,racism,-,-
126,552603232053100544,racism,-,-
127,552603982170820609,racism,-,-
128,552604209787318272,racism,-,-
129,552604397218193408,racism,-,-
130,552605492120272897,racism,-,-
131,552605945138642944,racism,-,-
132,552606096037126144,racism,-,-
133,552607578543243264,racism,-,-
134,552607836874604545,racism,-,-
135,552621472418889728,racism,-,-
136,552691455270338560,racism,-,-
137,552691920737419264,racism,-,-
138,552692226477019136,racism,-,-
139,552692520757772288,racism,-,-
140,552702190243315712,racism,-,-
141,552703090038947840,racism,-,-
142,552704371981824001,racism,-,-
143,552704511098503168,racism,-,-
144,552709319763173378,racism,-,-
145,552709655097769984,racism,-,-
146,552710730945159169,racism,-,-
147,552711776018915330,racism,-,-
148,552711982911324160,racism,-,-
149,552712056403918848,racism,-,-
150,552713711048486912,racism,-,-
151,552714793791270913,racism,-,-
152,552832003603984384,racism,-,-
153,552833335119335424,racism,-,-
154,552834919831830528,racism,-,-
155,552852341120970752,racism,-,-
156,552852730327203841,racism,-,-
157,552853286500306944,racism,-,-
158,552854101755559936,racism,-,-
159,552855374492360705,racism,-,-
160,552856083644305409,racism,-,-
161,552856915353825283,racism,-,-
162,552857451671060480,racism,-,-
163,552862070061142016,racism,-,-
164,552864417050681344,racism,-,-
165,552871996082487297,racism,-,-
166,552872508995555330,racism,-,-
167,552872849342349312,racism,-,-
168,552884719394648064,racism,-,-
169,552886368842436609,racism,-,-
170,552887101499256832,racism,-,-
171,552887374858825729,racism,-,-
172,552888346767159297,racism,-,-
173,552889003989413888,racism,-,-
174,552923665952546816,racism,-,-
175,552926572752011265,racism,-,-
176,552926619426238464,racism,-,-
177,552935798459207680,racism,-,-
178,552944864581529601,racism,-,-
179,552945098904727552,racism,-,-
180,553005445980225536,racism,-,-
181,553005887988588544,racism,-,-
182,553006564466888704,racism,-,-
183,553006745778257921,racism,-,-
184,553008281812078592,racism,-,-
185,553008477916782592,racism,-,-
186,553009209084620800,racism,-,-
187,553010256662392832,racism,-,-
188,553011006297739264,racism,-,-
189,553011393109041152,racism,-,-
190,553011893489512448,racism,-,-
191,553015187565854720,racism,-,-
192,553015844842655747,racism,-,-
193,553017226639704064,racism,-,-
194,553018384120422400,racism,-,-
195,553019590104453120,racism,-,-
196,553022484467834880,racism,-,-
197,553023136459804672,racism,-,-
198,553024516150927360,racism,-,-
199,553027700579762176,racism,-,-
200,553027973805117440,racism,-,-
201,553028633237794816,racism,-,-
202,553057212835180544,racism,-,-
203,553062441412603904,racism,-,-
204,553072776349626369,racism,-,-
205,553076211878871040,racism,-,-
206,553078288281636866,racism,-,-
207,553079857630834688,racism,-,-
208,553080280278249472,racism,-,-
209,553081714931552256,racism,-,-
210,553206566266994688,racism,-,-
211,553208451115909120,racism,-,-
212,553208711271837696,racism,-,-
213,553209501168316417,racism,-,-
214,553228588191715330,racism,-,-
215,553267240251195393,racism,-,-
216,553358452790022145,racism,-,-
217,553358818139070464,racism,-,-
218,553359777930027009,racism,-,-
219,553360960438562816,racism,-,-
220,553399931939991552,racism,-,-
221,553400662461931521,racism,-,-
222,553401609678360576,racism,-,-
223,553402087745150977,racism,-,-
224,553402310106157056,racism,-,-
225,553402536665706496,racism,-,-
226,553403135163498496,racism,-,-
227,553403621874749440,racism,-,-
228,553404130413121536,racism,-,-
229,553404777397112833,racism,-,-
230,553405302461046784,racism,-,-
231,553632132346556416,racism,-,-
232,553692805864771584,racism,-,-
233,553698389397753857,racism,-,-
234,553698761432518656,racism,-,-
235,553943841607524352,racism,-,-
236,553944174786260992,racism,-,-
237,553944652572028928,racism,-,-
238,553946631289466880,racism,-,-
239,553948977134329857,racism,-,-
240,553981723084484608,racism,-,-
241,553983024979644416,racism,-,-
242,553983058169192449,racism,-,-
243,553983918509023232,racism,-,-
244,553984475139305474,racism,-,-
245,554018774458716160,racism,-,-
246,554020906234703873,racism,-,-
247,554029351839088640,racism,-,-
248,554038114113437697,racism,-,-
249,554044823632482304,racism,-,-
250,554069644081131520,racism,-,-
251,554112378938597377,racism,-,-
252,554125339626971136,racism,-,-
253,554125973507956736,racism,-,-
254,554126482469974017,racism,-,-
255,554126791384637443,racism,-,-
256,554128548126932992,racism,-,-
257,554129465664475136,racism,-,-
258,554132519604338688,racism,-,-
259,554133236977135616,racism,-,-
260,554136260067864576,racism,-,-
261,554136602906071040,racism,-,-
262,554137837382012929,racism,-,-
263,554138317336231936,racism,-,-
264,554145226160238593,racism,-,-
265,554145461682966528,racism,-,-
266,554155287540936705,racism,-,-
267,554156528375463937,racism,-,-
268,554156843296391168,racism,-,-
269,554157222608273409,racism,-,-
270,554159264122826752,racism,-,-
271,554163185587331072,racism,-,-
272,554414765502496768,racism,-,-
273,554415286988709888,racism,-,-
274,554672350361571328,racism,-,-
275,554672767023730688,racism,-,-
276,554672987572809729,racism,-,-
277,554674312528269312,racism,-,-
278,554704427966140416,racism,-,-
279,554781077118529537,racism,-,-
280,554849945031688192,racism,-,-
281,554853330548051968,racism,-,-
282,554855238822133761,racism,-,-
283,554855875257446400,racism,-,-
284,555019110904778754,racism,-,-
285,555019622630825984,racism,-,-
286,555020636121497600,racism,-,-
287,555021230999617537,racism,-,-
288,555022510610477059,racism,-,-
289,555030172693315584,racism,-,-
290,555099588793999360,racism,-,-
291,555103863511187456,racism,-,-
292,555144310325137408,racism,-,-
293,555146145849016322,racism,-,-
294,555151223276331008,racism,-,-
295,555151606019133440,racism,-,-
296,555152357277724672,racism,-,-
297,555152738963566592,racism,-,-
298,555153182838358016,racism,-,-
299,555154004989054976,racism,-,-
300,555154728653299712,racism,-,-
301,555155143746805760,racism,-,-
302,555155691761963008,racism,-,-
303,555156014727569410,racism,-,-
304,555156444543082496,racism,-,-
305,555156866561363969,racism,-,-
306,555158030837231616,racism,-,-
307,555158768078426112,racism,-,-
308,555159125135351808,racism,-,-
309,555166261504512001,racism,-,-
310,555167046636277760,racism,-,-
311,555167621935415296,racism,-,-
312,555169897559638016,racism,-,-
313,555194141819539457,racism,-,-
314,555196559076655104,racism,-,-
315,555197234426703872,racism,-,-
316,555197545971191808,racism,-,-
317,555199292042776576,racism,-,-
318,555199598311276544,racism,-,-
319,555199912552710145,racism,-,-
320,555200660439052289,racism,-,-
321,555200804802793472,racism,-,-
322,555201461488218112,racism,-,-
323,555201809032445952,racism,-,-
324,555202589420425216,racism,-,-
325,555203090123862016,racism,-,-
326,555203861913567232,racism,-,-
327,555204409953878016,racism,-,-
328,555207510840201217,racism,-,-
329,555209479742955521,racism,-,-
330,555210262546874368,racism,-,-
331,555211097700306946,racism,-,-
332,555211936422711296,racism,-,-
333,555212360139681792,racism,-,-
334,555212478565871616,racism,-,-
335,555220495595876352,racism,-,-
336,555220752186609664,racism,-,-
337,555221817741160448,racism,-,-
338,555243536615235584,racism,-,-
339,555380508205793280,racism,-,-
340,555380954492334080,racism,-,-
341,555382030100619265,racism,-,-
342,555386465434083328,racism,-,-
343,555387839433539585,racism,-,-
344,555443277374046208,racism,-,-
345,555443647093538816,racism,-,-
346,555450183379468288,racism,-,-
347,555451363232972800,racism,-,-
348,555452272184799233,racism,-,-
349,555502603350855680,racism,-,-
350,555503250041233408,racism,-,-
351,555504185664630786,racism,-,-
352,555534852284370944,racism,-,-
353,555535172985036800,racism,-,-
354,555535914437312513,racism,-,-
355,555536192251232257,racism,-,-
356,555536401266008065,racism,-,-
357,555558944450412544,racism,-,-
358,555811349725331456,racism,-,-
359,555811875271614464,racism,-,-
360,555812027461947392,racism,-,-
361,555812255418183680,racism,-,-
362,555813069545160705,racism,-,-
363,555813300823289856,racism,-,-
364,555813752356864000,racism,-,-
365,555814171518844928,racism,-,-
366,555814522628235264,racism,-,-
367,555825267801726976,racism,-,-
368,555825626452459520,racism,-,-
369,555826012487819267,racism,-,-
370,555826593382137856,racism,-,-
371,555826995401990144,racism,-,-
372,555827391621111808,racism,-,-
373,555829547003027456,racism,-,-
374,555831952972840960,racism,-,-
375,555875816211353601,racism,-,-
376,555882705917722625,racism,-,-
377,555882829758726147,racism,-,-
378,555888638873976834,racism,-,-
379,555904570010779648,racism,-,-
380,555906919169142784,racism,-,-
381,555907650219569152,racism,-,-
382,555908517052170240,racism,-,-
383,555908930576990208,racism,-,-
384,555914915928899584,racism,-,-
385,555916854599102464,racism,-,-
386,556169343688388608,racism,-,-
387,556169979272237056,racism,-,-
388,556170203537477632,racism,-,-
389,556170397716996096,racism,-,-
390,556171585782947840,racism,-,-
391,556171709867245569,racism,-,-
392,556205910842830848,racism,-,-
393,556228259055009792,racism,-,-
394,556280606531653632,racism,-,-
395,556348270080176128,racism,-,-
396,556348688789159936,racism,-,-
397,556349108739649536,racism,-,-
398,556349938343620608,racism,-,-
399,556350301574561792,racism,-,-
400,556350776457830400,racism,-,-
401,556351106553745410,racism,-,-
402,556351492832362496,racism,-,-
403,556351792213397504,racism,-,-
404,556352287204196352,racism,-,-
405,556352726532382720,racism,-,-
406,556517693923143680,racism,-,-
407,556833590307065859,racism,-,-
408,556837101572874243,racism,-,-
409,556962076153757696,racism,-,-
410,556962746961375232,racism,-,-
411,556963848293339136,racism,-,-
412,556965879603142656,racism,-,-
413,556966376418459648,racism,-,-
414,556966922483290112,racism,-,-
415,556971080431046656,racism,-,-
416,557021607315517441,racism,-,-
417,557024855850098689,racism,-,-
418,557025276790439936,racism,-,-
419,557028657542496257,racism,-,-
420,557030945472000000,racism,-,-
421,557031214352052225,racism,-,-
422,557031442069196800,racism,-,-
423,557032059890180096,racism,-,-
424,557036978785361921,racism,-,-
425,557043947260743680,racism,-,-
426,557044771718320129,racism,-,-
427,557253413784678400,racism,-,-
428,557256024202022912,racism,-,-
429,557256309989318657,racism,-,-
430,557256746087882752,racism,-,-
431,557265245274529792,racism,-,-
432,557271215169998848,racism,-,-
433,557272233639309312,racism,-,-
434,557274432427671553,racism,-,-
435,557288710614822912,racism,-,-
436,557289715603619840,racism,-,-
437,557290339640541184,racism,-,-
438,557290957809664000,racism,-,-
439,557291546639626240,racism,-,-
440,557293350630739968,racism,-,-
441,557294187801214978,racism,-,-
442,557295014192361475,racism,-,-
443,557353866019090432,racism,-,-
444,557359867707396096,racism,-,-
445,557361084294631424,racism,-,-
446,557362145411600384,racism,-,-
447,557363280079900675,racism,-,-
448,557363719391297536,racism,-,-
449,557364456443760641,racism,-,-
450,557365942871552002,racism,-,-
451,557379724544974850,racism,-,-
452,557401622251184128,racism,-,-
453,557409520012365824,racism,-,-
454,557623495874859009,racism,-,-
455,557678552595046400,racism,-,-
456,557717749951397889,racism,-,-
457,557720607669092353,racism,-,-
458,557723964609667072,racism,-,-
459,557999118245588993,racism,-,-
460,557999721713631233,racism,-,-
461,558000316499517441,racism,-,-
462,558001513860046849,racism,-,-
463,558063267613253637,racism,-,-
464,558065514950701056,racism,-,-
465,558065759826743297,racism,-,-
466,558067029811675137,racism,-,-
467,558067471627063296,racism,-,-
468,558068213184208899,racism,-,-
469,558071621823774721,racism,-,-
470,558072976105807873,racism,-,-
471,558094441555439618,racism,-,-
472,558378753961635840,racism,-,-
473,558697313351516160,racism,-,-
474,558697938701254656,racism,-,-
475,558702921559572480,racism,-,-
476,558703242667106305,racism,-,-
477,558704538505736192,racism,-,-
478,558774839398244353,racism,-,-
479,558778362827505667,racism,-,-
480,558803902443683841,racism,-,-
481,558845654248611842,racism,-,-
482,558870078637084672,racism,-,-
483,559106387545182208,racism,-,-
484,559106697785257986,racism,-,-
485,559107503112613888,racism,-,-
486,559223940115992576,racism,-,-
487,575174115667017728,racism,-,-
488,559225431967006720,racism,-,-
489,559227251925848064,racism,-,-
490,559231720801595392,racism,-,-
491,559362698454921216,racism,-,-
492,559365244129009664,racism,-,-
493,559368263541350400,racism,-,-
494,559407931137871872,racism,-,-
495,559408354338959360,racism,-,-
496,559408715879567361,racism,-,-
497,559409037809164288,racism,-,-
498,559409469302382593,racism,-,-
499,559413772268236801,racism,-,-
500,559414651750866944,racism,-,-
501,559417362336600065,racism,-,-
502,559417793997586432,racism,-,-
503,559418269149298688,racism,-,-
504,559418572242296834,racism,-,-
505,559421615466098688,racism,-,-
506,559422255571415041,racism,-,-
507,559423181996695552,racism,-,-
508,559423311160283138,racism,-,-
509,559424589931888640,racism,-,-
510,559444313969795074,racism,-,-
511,559462878596857856,racism,-,-
512,559469338420580354,racism,-,-
513,559472688516055044,racism,-,-
514,559527191218626562,racism,-,-
515,559559366433456128,racism,-,-
516,559590379788730368,racism,-,-
517,559753771236872192,racism,-,-
518,559937755052904448,racism,-,-
519,560134631379308544,racism,-,-
520,560135958138339330,racism,-,-
521,560210259294183424,racism,-,-
522,560210841316773889,racism,-,-
523,560229640417984512,racism,-,-
524,560284897676632064,racism,-,-
525,560290918226345984,racism,-,-
526,560291227166179329,racism,-,-
527,560293926502813696,racism,-,-
528,560295462087847936,racism,-,-
529,560296041996496896,racism,-,-
530,560298495446233088,racism,-,-
531,560298953623609344,racism,-,-
532,560299228140810240,racism,-,-
533,560299561474727937,racism,-,-
534,560299853402476545,racism,-,-
535,560300195397640192,racism,-,-
536,560304821509443584,racism,-,-
537,560305056591798273,racism,-,-
538,560306021734707201,racism,-,-
539,560306886856044544,racism,-,-
540,560307582363910145,racism,-,-
541,560307851084578816,racism,-,-
542,560308302140026880,racism,-,-
543,560308546202394625,racism,-,-
544,560309650084478976,racism,-,-
545,560311150894534656,racism,-,-
546,560311480457764864,racism,-,-
547,560311766198910976,racism,-,-
548,560312047280197632,racism,-,-
549,560312323080851456,racism,-,-
550,560312564295299073,racism,-,-
551,560312869598658560,racism,-,-
552,560313436970549248,racism,-,-
553,560313748246634496,racism,-,-
554,560314018359808000,racism,-,-
555,560314177634324480,racism,-,-
556,560314496481120256,racism,-,-
557,560315182740545538,racism,-,-
558,560316134361022464,racism,-,-
559,560316425357635584,racism,-,-
560,560317280941129728,racism,-,-
561,560318071634550784,racism,-,-
562,560318523403030528,racism,-,-
563,560318771970076672,racism,-,-
564,560318908612096000,racism,-,-
565,560319012442083328,racism,-,-
566,560466576529309698,racism,-,-
567,560933473004060672,racism,-,-
568,560933861769887744,racism,-,-
569,560934432308494337,racism,-,-
570,560980871021608960,racism,-,-
571,560981093391020032,racism,-,-
572,561016136339185664,racism,-,-
573,561019086503542784,racism,-,-
574,561019966002974721,racism,-,-
575,561166829725712386,racism,-,-
576,561167161088311297,racism,-,-
577,561168049165070336,racism,-,-
578,561168299506270208,racism,-,-
579,561331286891966464,racism,-,-
580,561378314863255552,racism,-,-
581,561378985011998721,racism,-,-
582,561384837395656704,racism,-,-
583,561385208285384704,racism,-,-
584,561385687132295171,racism,-,-
585,561406350962331649,racism,-,-
586,561407246949556224,racism,-,-
587,561407582770712576,racism,-,-
588,561407874778157056,racism,-,-
589,561552103874002944,racism,-,-
590,561552559664410625,racism,-,-
591,561552878276313088,racism,-,-
592,561553064763457536,racism,-,-
593,561559124740427776,racism,-,-
594,561559658679111682,racism,-,-
595,561701310542512129,racism,-,-
596,561701839540719616,racism,-,-
597,561702004708241409,racism,-,-
598,561703391055716353,racism,-,-
599,561703962340904960,racism,-,-
600,561704465745465344,racism,-,-
601,561709720092696576,racism,-,-
602,561710370662785025,racism,-,-
603,561710756651991040,racism,-,-
604,561711052983779328,racism,-,-
605,561711349730783233,racism,-,-
606,561712451343753217,racism,-,-
607,561713151146602497,racism,-,-
608,561716116917977088,racism,-,-
609,561745602967396352,racism,-,-
610,561747344060715009,racism,-,-
611,561936354527817729,racism,-,-
612,561936768274952192,racism,-,-
613,561937177886486528,racism,-,-
614,561937871842447361,racism,-,-
615,561938242941882369,racism,-,-
616,561955807835594752,racism,-,-
617,561975843451580416,racism,-,-
618,562049052154400768,racism,-,-
619,562053230629117952,racism,-,-
620,562053962132488192,racism,-,-
621,562247544076394497,racism,-,-
622,562247820611055616,racism,-,-
623,562248372350754820,racism,-,-
624,562248672805531648,racism,-,-
625,562249840885645312,racism,-,-
626,562250160369963009,racism,-,-
627,562250641465036800,racism,-,-
628,562251268190507008,racism,-,-
629,562251674861846528,racism,-,-
630,562257894003851264,racism,-,-
631,562274090988224513,racism,-,-
632,562274396425822209,racism,-,-
633,562333058045464577,racism,-,-
634,562335598355025920,racism,-,-
635,562336087637360641,racism,-,-
636,562336394865934336,racism,-,-
637,562336804120977408,racism,-,-
638,562340183647866880,racism,-,-
639,562353315019644928,racism,-,-
640,562358251858055168,racism,-,-
641,562394396662824963,racism,-,-
642,562419835171119106,racism,-,-
643,562423048351928320,racism,-,-
644,562424259780173824,racism,-,-
645,562424482527055873,racism,-,-
646,562662764913905664,racism,-,-
647,562663394705027072,racism,-,-
648,562663754085588992,racism,-,-
649,562666364939141120,racism,-,-
650,562666636050587649,racism,-,-
651,562708352200114177,racism,-,-
652,562716662949236736,racism,-,-
653,562719089479925762,racism,-,-
654,562719353616228353,racism,-,-
655,562719789815455744,racism,-,-
656,562727369937780736,racism,-,-
657,563014332255305728,racism,-,-
658,563015717122244608,racism,-,-
659,563016520633421824,racism,-,-
660,563151412440207361,racism,-,-
661,563159366908387328,racism,-,-
662,563159679631519744,racism,-,-
663,563159988890107904,racism,-,-
664,563168741001662464,racism,-,-
665,563173680268591104,racism,-,-
666,563174503925039104,racism,-,-
667,563359536711340032,racism,-,-
668,563360253111070720,racism,-,-
669,563360908408553472,racism,-,-
670,563361344464764928,racism,-,-
671,563361640863657985,racism,-,-
672,563362315349667840,racism,-,-
673,563362698444804097,racism,-,-
674,563363131154378752,racism,-,-
675,563363447044198400,racism,-,-
676,563363815702552576,racism,-,-
677,563367195913101312,racism,-,-
678,563367771208040448,racism,-,-
679,563368120266416128,racism,-,-
680,563368693640355841,racism,-,-
681,563368907671875584,racism,-,-
682,563369572397350913,racism,-,-
683,563369956734029824,racism,-,-
684,563373024179544064,racism,-,-
685,563373391361499136,racism,-,-
686,563396625628790784,racism,-,-
687,563399595158671360,racism,-,-
688,563454921899380736,racism,-,-
689,563459162563031041,racism,-,-
690,563460765034618880,racism,-,-
691,563461898218135552,racism,-,-
692,563462102212280320,racism,-,-
693,563463565504282625,racism,-,-
694,563464083022704640,racism,-,-
695,563464213222273027,racism,-,-
696,563464383741702148,racism,-,-
697,563464822537216003,racism,-,-
698,563464887259496449,racism,-,-
699,563466677078077440,racism,-,-
700,563466944280408065,racism,-,-
701,563469388506877952,racism,-,-
702,563481907992596480,racism,-,-
703,563481960010350592,racism,-,-
704,563481960010371073,racism,-,-
705,563481960224264192,racism,-,-
706,563481960236859392,racism,-,-
707,563481960241053696,racism,-,-
708,563481960295583744,racism,-,-
709,563482877468241920,racism,-,-
710,563509716962144256,racism,-,-
711,563510063696846848,racism,-,-
712,563511892878979074,racism,-,-
713,563512592899911680,racism,-,-
714,563513394616344576,racism,-,-
715,563516517279465472,racism,-,-
716,563516871308087296,racism,-,-
717,563517188783345664,racism,-,-
718,563542934230818819,racism,-,-
719,563543329531375616,racism,-,-
720,563544507082235905,racism,-,-
721,563545048520744960,racism,-,-
722,563545373860315136,racism,-,-
723,563576735526957056,racism,-,-
724,563577020940967936,racism,-,-
725,563577290127183872,racism,-,-
726,563577608453902339,racism,-,-
727,563578795290918912,racism,-,-
728,563715317243736064,racism,-,-
729,563715748111974400,racism,-,-
730,563718560300531712,racism,-,-
731,563718895073116160,racism,-,-
732,563754692895715328,racism,-,-
733,563755167804166144,racism,-,-
734,563756189226250241,racism,-,-
735,563798109377925120,racism,-,-
736,563855621980565504,racism,-,-
737,563876236837912576,racism,-,-
738,563876756512202752,racism,-,-
739,564106938728710144,racism,-,-
740,564107697318940672,racism,-,-
741,564108731709788160,racism,-,-
742,564109219377332224,racism,-,-
743,564118243531436032,racism,-,-
744,564126925430353920,racism,-,-
745,564128577486979072,racism,-,-
746,564128937853190146,racism,-,-
747,564129382877245440,racism,-,-
748,564129446228021248,racism,-,-
749,564129742979223552,racism,-,-
750,564169165859069952,racism,-,-
751,564169399444070401,racism,-,-
752,564169622610403331,racism,-,-
753,564169796816621568,racism,-,-
754,564170001771270145,racism,-,-
755,564171360348282880,racism,-,-
756,564172341144330240,racism,-,-
757,564172689670021120,racism,-,-
758,564172868590645248,racism,-,-
759,564173089303310336,racism,-,-
760,564173619714994176,racism,-,-
761,564177464436355072,racism,-,-
762,564177765566402560,racism,-,-
763,564178138104483841,racism,-,-
764,564178370070458369,racism,-,-
765,564179041981186049,racism,-,-
766,564179356356853760,racism,-,-
767,564179781067866113,racism,-,-
768,564182620808806400,racism,-,-
769,564208127663284225,racism,-,-
770,564208595873435648,racism,-,-
771,564209633888174081,racism,-,-
772,564210072725626880,racism,-,-
773,564223237244981249,racism,-,-
774,564223574685143040,racism,-,-
775,564224025577005056,racism,-,-
776,564225194407903232,racism,-,-
777,564226302723383296,racism,-,-
778,564226496516984832,racism,-,-
779,564230912456421377,racism,-,-
780,564241964673925121,racism,-,-
781,564242370867118081,racism,-,-
782,564262180971749376,racism,-,-
783,564265833501700096,racism,-,-
784,564273655220166657,racism,-,-
785,564274118351011842,racism,-,-
786,564277348837494785,racism,-,-
787,564277630275305472,racism,-,-
788,564278559162650624,racism,-,-
789,564279023899910145,racism,-,-
790,564279508509802497,racism,-,-
791,564281990694707200,racism,-,-
792,564447156916846594,racism,-,-
793,564452470416347136,racism,-,-
794,564453005500493824,racism,-,-
795,564453322069774336,racism,-,-
796,564453487790915584,racism,-,-
797,564453732666966017,racism,-,-
798,564454367932059648,racism,-,-
799,564454553999773697,racism,-,-
800,564454954316726272,racism,-,-
801,564455374837665792,racism,-,-
802,564455546040754179,racism,-,-
803,564460773670281216,racism,-,-
804,564461093821501441,racism,-,-
805,564461304019025920,racism,-,-
806,564461515437121538,racism,-,-
807,564461815401558017,racism,-,-
808,564462179965886464,racism,-,-
809,564462379149189120,racism,-,-
810,564462547672113153,racism,-,-
811,564465169141481473,racism,-,-
812,564465543537627138,racism,-,-
813,564466022527148033,racism,-,-
814,564466287162556416,racism,-,-
815,564467264968085504,racism,-,-
816,564468680239493120,racism,-,-
817,564471363872636928,racism,-,-
818,564473884527697920,racism,-,-
819,564474227986677761,racism,-,-
820,564474299763810304,racism,-,-
821,564474866359738369,racism,-,-
822,564484809813028864,racism,-,-
823,564485142274514944,racism,-,-
824,564485437662576640,racism,-,-
825,564485694718889984,racism,-,-
826,564485907302993922,racism,-,-
827,564486394840489985,racism,-,-
828,564487712531415040,racism,-,-
829,564487955855572992,racism,-,-
830,564488264292122624,racism,-,-
831,564493923616190464,racism,-,-
832,564495840253718529,racism,-,-
833,564501143363928064,racism,-,-
834,564502225041379328,racism,-,-
835,564533723907895296,racism,-,-
836,564534026644365313,racism,-,-
837,564534704234176512,racism,-,-
838,564535002742812673,racism,-,-
839,564536627159003137,racism,-,-
840,564537218761375744,racism,-,-
841,564537826981601280,racism,-,-
842,564591429276545024,racism,-,-
843,564591755081707520,racism,-,-
844,564592309698711552,racism,-,-
845,564593231883538434,racism,-,-
846,564594848229900288,racism,-,-
847,564595637706964992,racism,-,-
848,564597456420098048,racism,-,-
849,564597673307561986,racism,-,-
850,564597919257337856,racism,-,-
851,564601244434456576,racism,-,-
852,564601485728567296,racism,-,-
853,564603026321588224,racism,-,-
854,564604090752061440,racism,-,-
855,564604517400862720,racism,-,-
856,564604735420776449,racism,-,-
857,564605715658981378,racism,-,-
858,564606128089092097,racism,-,-
859,564607512536571904,racism,-,-
860,564631644879847424,racism,-,-
861,564635900324245504,racism,-,-
862,564636601397960704,racism,-,-
863,564639656310890496,racism,-,-
864,564640121555656704,racism,-,-
865,564640591489662977,racism,-,-
